month,num_counties,incident_duration_days,quarter,year,duration_x_counties,log_total_cost
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,9.271738341740816
3,1,1207.0,1,2020,1207.0,12.542613879770997
3,1,1207.0,1,2020,1207.0,13.169562028168848
3,1,1207.0,1,2020,1207.0,14.306357094305913
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,15.027855340278776
3,1,1207.0,1,2020,1207.0,12.792027828737568
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,13.81672201385517
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,10.580357474379298
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,14.75756850142579
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,12.526620037954965
3,1,1207.0,1,2020,1207.0,0.0
5,2,6.0,2,2020,12.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
6,64,4.0,2,2020,256.0,12.682902733893808
3,1,1207.0,1,2020,1207.0,0.0
7,4,4.0,3,2020,16.0,12.951472915976572
7,32,6.0,3,2020,192.0,14.60782942582981
7,3,4.0,3,2020,12.0,0.0
7,78,4.0,3,2020,312.0,0.0
8,19,4.0,3,2020,76.0,14.072135832038338
8,101,4.0,3,2020,404.0,0.0
8,10,0.0,3,2020,0.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
8,78,2.0,3,2020,156.0,0.0
8,64,5.0,3,2020,320.0,0.0
8,24,6.0,3,2020,144.0,10.00520669643969
8,62,4.0,3,2020,248.0,17.863069547580064
8,75,2.0,3,2020,150.0,0.0
9,11,7.0,3,2020,77.0,0.0
9,64,3.0,3,2020,192.0,15.590555355450087
9,24,3.0,3,2020,72.0,13.779433258306018
9,68,2.0,3,2020,136.0,11.292873380145409
9,13,14.0,3,2020,182.0,0.0
10,64,4.0,4,2020,256.0,0.0
10,29,4.0,4,2020,116.0,11.327706233970495
10,64,3.0,4,2020,192.0,0.0
10,13,2.0,4,2020,26.0,0.0
11,13,5.0,4,2020,65.0,13.225421662963008
1,1,0.0,1,2021,0.0,0.0
1,1,13.0,1,2021,13.0,15.64248756685363
2,254,10.0,1,2021,2540.0,0.0
2,77,12.0,1,2021,924.0,0.0
2,64,8.0,1,2021,512.0,0.0
3,1,1207.0,1,2020,1207.0,12.14340842013576
3,2,1207.0,1,2020,2414.0,0.0
3,1,1207.0,1,2020,1207.0,15.654690043614076
6,1,10.0,2,2021,10.0,18.22856369495072
7,37,4.0,3,2021,148.0,14.584629174421826
8,23,6.0,3,2021,138.0,9.266629964055342
8,6,4.0,3,2021,24.0,0.0
8,10,3.0,3,2021,30.0,12.285776172611554
8,26,3.0,3,2021,78.0,0.0
8,1,40.0,3,2021,40.0,0.0
8,14,7.0,3,2021,98.0,0.0
8,64,8.0,3,2021,512.0,0.0
8,83,4.0,3,2021,332.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
9,4,68.0,3,2021,272.0,0.0
9,14,2.0,3,2021,28.0,0.0
9,21,2.0,3,2021,42.0,0.0
9,64,6.0,3,2021,384.0,11.29455612395586
12,16,1.0,4,2021,16.0,0.0
12,9,1.0,4,2021,9.0,0.0
12,14,0.0,4,2021,0.0,12.439000296060057
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
3,1,1207.0,1,2020,1207.0,0.0
7,1,90.0,3,2022,90.0,12.65313925226631
8,1,90.0,3,2022,90.0,15.787168254259878
9,78,4.0,3,2022,312.0,0.0
9,69,42.0,3,2022,2898.0,0.0
9,46,9.0,3,2022,414.0,0.0
10,101,6.0,4,2022,606.0,13.77506857456398
11,47,23.0,4,2022,1081.0,0.0
11,7,0.0,4,2022,0.0,0.0
11,11,3.0,4,2022,33.0,13.992011097127447
12,2,5.0,4,2022,10.0,0.0
1,41,23.0,1,2023,943.0,0.0
3,43,123.0,1,2023,5289.0,0.0
5,5,7.0,2,2023,35.0,0.0
5,1,7.0,2,2023,7.0,0.0
7,14,8.0,3,2023,112.0,0.0
8,49,8.0,3,2023,392.0,0.0
8,46,5.0,3,2023,230.0,14.784446516553505
9,16,2.0,3,2023,32.0,9.956628239442818
9,14,2.0,3,2023,28.0,12.176688787485
9,5,142.0,3,2023,710.0,17.319089965785025
10,1,8.0,4,2023,8.0,0.0
10,5,7.0,4,2023,35.0,0.0
11,1,90.0,4,2023,90.0,14.0117142767798
1,3,3.0,1,2024,9.0,0.0
8,61,26.0,3,2024,1586.0,0.0
8,46,18.0,3,2024,828.0,9.782308130684411
8,55,16.0,3,2024,880.0,0.0
8,74,14.0,3,2024,1036.0,15.43275628790612
8,14,2.0,3,2024,28.0,0.0
8,78,3.0,3,2024,234.0,0.0
8,3,3.0,3,2024,9.0,0.0
8,3,1.0,3,2024,3.0,0.0
8,1,1.0,3,2024,1.0,0.0
9,64,2.0,3,2024,128.0,9.233801006480904
9,41,14.0,3,2024,574.0,0.0
9,159,36.0,3,2024,5724.0,0.0
9,101,84.0,3,2024,8484.0,0.0
9,67,7.0,3,2024,469.0,10.90370942233062
9,46,12.0,3,2024,552.0,0.0
9,8,4.0,3,2024,32.0,0.0
9,24,8.0,3,2024,192.0,0.0
10,51,28.0,4,2024,1428.0,0.0
10,7,28.0,4,2024,196.0,0.0
2,120,21.0,1,2025,2520.0,0.0
4,95,22.0,2,2025,2090.0,0.0
4,120,44.0,2,2025,5280.0,0.0
4,75,20.0,2,2025,1500.0,0.0
7,4,43.0,3,2025,172.0,0.0
12,17,0.0,4,2025,0.0,0.0
12,3,0.0,4,2025,0.0,0.0
1,135,5.0,1,2026,675.0,0.0
1,47,6.0,1,2026,282.0,0.0
1,120,4.0,1,2026,480.0,0.0
1,24,4.0,1,2026,96.0,0.0
1,95,5.0,1,2026,475.0,0.0
1,75,4.0,1,2026,300.0,0.0
1,102,6.0,1,2026,612.0,0.0
1,64,4.0,1,2026,256.0,15.147216992826127
1,55,4.0,1,2026,220.0,0.0
1,83,4.0,1,2026,332.0,15.137266664613223
1,92,4.0,1,2026,368.0,0.0
1,112,5.0,1,2026,560.0,0.0
2,1,54.0,1,2026,54.0,0.0
4,1,0.0,2,2026,0.0,0.0
4,5,0.0,2,2026,0.0,0.0
7,3,2.0,3,2011,6.0,15.316397655588151
7,4,1.0,3,2011,4.0,16.34407888734771
7,21,41.0,3,2011,861.0,17.43918749347644
7,5,3.0,3,2011,15.0,16.17832013437712
7,13,19.0,3,2011,247.0,15.835583279213312
7,7,6.0,3,2011,42.0,15.86359627769189
7,2,4.0,3,2011,8.0,14.12841009305342
7,16,51.0,3,2011,816.0,15.66955022210474
7,7,4.0,3,2011,28.0,15.717529701351054
7,16,10.0,3,2011,160.0,16.25584446922778
7,25,16.0,3,2011,400.0,15.937464607640916
8,19,89.0,3,2011,1691.0,16.03496276325949
8,11,61.0,3,2011,671.0,17.260879455192608
8,17,69.0,3,2011,1173.0,18.22339717431972
8,12,2.0,3,2011,24.0,15.146085382798525
8,22,73.0,3,2011,1606.0,15.805465411598275
8,6,5.0,3,2011,30.0,15.798188657740775
8,56,3.0,3,2011,168.0,18.40299199328186
8,2,2.0,3,2011,4.0,15.417914477773936
8,38,7.0,3,2011,266.0,18.75231749665656
8,32,10.0,3,2011,320.0,20.41059002801401
8,21,9.0,3,2011,189.0,19.62775065317383
9,14,6.0,3,2011,84.0,19.39520142081409
9,8,5.0,3,2011,40.0,17.92137161768941
9,48,2.0,3,2011,96.0,17.976068796374193
9,14,4.0,3,2011,56.0,18.152420808641786
9,7,11.0,3,2011,77.0,16.856341229975044
9,6,2.0,3,2011,12.0,16.040514544141196
9,9,2.0,3,2011,18.0,17.5333539653448
9,65,123.0,3,2011,7995.0,18.105262655442463
9,34,42.0,3,2011,1428.0,19.46607525933005
9,15,4.0,3,2011,60.0,19.81191005094644
9,4,2.0,3,2011,8.0,14.6468897981819
9,3,2.0,3,2011,6.0,15.850806502131787
9,15,12.0,3,2011,180.0,16.931965119780905
9,4,61.0,3,2011,244.0,15.04383068210316
9,1,6.0,3,2011,6.0,14.757571916284965
9,2,6.0,3,2011,12.0,14.637043305945877
10,7,3.0,4,2011,21.0,16.33809537442043
10,5,8.0,4,2011,40.0,15.469587116548862
10,3,6.0,4,2011,18.0,14.167472408707583
10,8,4.0,4,2011,32.0,15.675013108238684
11,10,63.0,4,2011,630.0,18.008630211759993
11,3,0.0,4,2011,0.0,13.876331979237955
11,1,5.0,4,2011,5.0,15.39918466143197
11,8,1.0,4,2011,8.0,15.582909574472426
11,7,1.0,4,2011,7.0,18.409367984506712
11,6,5.0,4,2011,30.0,16.440659838925885
11,11,1.0,4,2011,11.0,17.21405171464897
12,2,1.0,4,2011,2.0,15.074408281737483
12,5,5.0,4,2011,25.0,15.414753742302633
1,6,1.0,1,2012,6.0,18.14478139365404
2,3,1.0,1,2012,3.0,13.900939864139586
2,1,1.0,1,2012,1.0,14.91608416199534
2,1,2.0,1,2012,2.0,14.236497654296109
3,12,4.0,1,2012,48.0,16.71253779670913
3,11,9.0,1,2012,99.0,17.404800277277488
3,23,3.0,1,2012,69.0,17.161964916497954
3,6,3.0,1,2012,18.0,15.783822357288969
3,11,5.0,1,2012,55.0,16.145184962827628
3,10,2.0,1,2012,20.0,13.856932260623651
3,3,16.0,1,2012,48.0,15.770911935330163
4,2,8.0,2,2012,16.0,14.975700397796803
5,14,1.0,2,2012,14.0,15.539948583092064
6,5,3.0,2,2012,15.0,15.011272179611758
6,1,2.0,2,2012,2.0,15.026974739720613
6,3,0.0,2,2012,0.0,13.907839990661662
6,3,32.0,2,2012,96.0,15.3245007759366
7,34,33.0,3,2012,1122.0,18.31686208901614
7,18,7.0,3,2012,126.0,17.667220773051497
7,3,0.0,3,2012,0.0,16.06335452699996
7,47,9.0,3,2012,423.0,16.602948996621166
7,69,2.0,3,2012,138.0,16.989106003635506
7,1,2.0,3,2012,2.0,14.91981745486241
8,3,15.0,3,2012,45.0,14.239333354522268
8,6,9.0,3,2012,54.0,16.431989543615096
8,4,1.0,3,2012,4.0,16.124632256726176
8,39,3.0,3,2012,117.0,16.80597973267979
8,2,11.0,3,2012,22.0,15.858844217102632
8,5,20.0,3,2012,100.0,17.320074877026993
8,55,15.0,3,2012,825.0,20.02177434384122
8,49,16.0,3,2012,784.0,17.946611368912148
9,8,10.0,3,2012,80.0,15.843793709314491
9,3,0.0,3,2012,0.0,15.071823910665826
10,12,2.0,4,2012,24.0,16.87293670595091
10,14,12.0,4,2012,168.0,23.566540872278757
10,21,13.0,4,2012,273.0,21.87565263071181
10,8,12.0,4,2012,96.0,18.245665999945057
11,1,0.0,4,2012,0.0,14.457742146482367
11,4,5.0,4,2012,20.0,16.154388179236637
11,3,12.0,4,2012,36.0,15.747959503043402
11,24,9.0,4,2012,216.0,17.44398589171517
11,29,13.0,4,2012,377.0,16.301653479919494
11,18,10.0,4,2012,180.0,16.657108764136353
11,5,15.0,4,2012,75.0,17.154596278923844
11,6,13.0,4,2012,78.0,14.636334742609357
12,1,5.0,4,2012,5.0,14.95328322142688
12,6,12.0,4,2012,72.0,16.34649300485036
1,2,1.0,1,2013,2.0,16.877347869558534
1,18,13.0,1,2013,234.0,16.476334412896044
1,8,1.0,1,2013,8.0,16.088011249513713
2,7,12.0,1,2013,84.0,15.975711207180437
2,11,9.0,1,2013,99.0,15.595113125601578
3,1,3.0,1,2013,3.0,15.341183992522192
3,1,37.0,1,2013,37.0,14.4037223213881
3,8,2.0,1,2013,16.0,15.776838273188732
3,9,3.0,1,2013,27.0,17.344227228510864
3,5,1.0,1,2013,5.0,15.966247408985565
3,6,1.0,1,2013,6.0,15.0286673044931
4,17,2.0,2,2013,34.0,17.931038347120715
4,14,1.0,2,2013,14.0,18.072304836688986
4,1,1.0,2,2013,1.0,17.021924586187602
4,23,3.0,2,2013,69.0,14.194508452475386
5,5,2.0,2,2013,10.0,16.297574654021727
5,5,2.0,2,2013,10.0,16.541377266311745
5,8,2.0,2,2013,16.0,16.05692900983846
5,47,19.0,2,2013,893.0,19.239819353034274
5,21,15.0,2,2013,315.0,18.18946382314167
5,17,24.0,2,2013,408.0,15.873774733827805
5,20,13.0,2,2013,260.0,15.966974731933698
6,3,4.0,2,2013,12.0,14.59910283022887
6,16,28.0,2,2013,448.0,15.451067129116092
6,5,25.0,2,2013,125.0,17.527198567288046
6,1,7.0,2,2013,7.0,12.388067523970564
6,11,4.0,2,2013,44.0,15.872303960817252
6,6,7.0,2,2013,42.0,14.147784945934948
7,49,26.0,3,2013,1274.0,16.962750126823916
7,15,15.0,3,2013,225.0,14.927385477836207
7,21,30.0,3,2013,630.0,16.221302759598643
7,16,14.0,3,2013,224.0,18.065023839207267
7,28,12.0,3,2013,336.0,16.200724565053665
7,18,6.0,3,2013,108.0,16.55011460693864
7,2,0.0,3,2013,0.0,15.115091867591058
7,1,5.0,3,2013,5.0,12.178055042530708
7,1,10.0,3,2013,10.0,15.821613322929863
7,12,7.0,3,2013,84.0,15.44876959506075
8,1,3.0,3,2013,3.0,17.249045734493723
8,8,10.0,3,2013,80.0,14.10421968281713
8,4,5.0,3,2013,20.0,17.687723702325584
8,3,7.0,3,2013,21.0,15.643148661817524
8,7,16.0,3,2013,112.0,15.646040770534634
8,8,8.0,3,2013,64.0,15.742838032221515
8,1,3.0,3,2013,3.0,13.144370925017297
9,6,6.0,3,2013,36.0,16.004130573116537
9,18,12.0,3,2013,216.0,16.8740546657584
9,18,19.0,3,2013,342.0,20.010373966407887
9,14,10.0,3,2013,140.0,16.23138052191263
9,1,2.0,3,2013,2.0,11.19723615930424
9,11,5.0,3,2013,55.0,15.54071373661539
10,11,15.0,4,2013,165.0,16.446097015836827
10,46,25.0,4,2013,1150.0,16.271157926116622
10,1,3.0,4,2013,3.0,15.37050565093326
10,26,13.0,4,2013,338.0,17.58931042606924
10,6,0.0,4,2013,0.0,15.985337986357626
10,7,1.0,4,2013,7.0,15.41086406315488
11,16,13.0,4,2013,208.0,17.70702093009362
11,10,4.0,4,2013,40.0,14.927640595455417
11,15,0.0,4,2013,0.0,14.94883496260094
12,1,68.0,4,2013,68.0,17.21334522168934
12,4,1.0,4,2013,4.0,15.999930877324266
1,14,1.0,1,2014,14.0,15.655464182037454
1,1,1.0,1,2014,1.0,14.5356964213287
1,4,9.0,1,2014,36.0,17.25656748970558
1,7,6.0,1,2014,42.0,15.723172874179031
1,4,1.0,1,2014,4.0,15.303246969575136
3,45,4.0,1,2014,180.0,17.821149521540676
3,22,4.0,1,2014,88.0,19.33296700133032
3,9,1.0,1,2014,9.0,17.612161605400825
4,4,37.0,2,2014,148.0,17.3706890547927
4,4,4.0,2,2014,16.0,15.794706190392729
4,3,1.0,2,2014,3.0,16.093286664271744
4,10,2.0,2,2014,20.0,15.897297255116126
4,15,15.0,2,2014,225.0,14.56608405591925
4,30,4.0,2,2014,120.0,16.188998193994625
4,12,0.0,2,2014,0.0,16.47217704094171
4,13,5.0,2,2014,65.0,18.377888146464688
5,21,7.0,2,2014,147.0,17.99935575387643
5,9,8.0,2,2014,72.0,19.10476737032995
6,7,3.0,2,2014,21.0,14.529455115990393
6,6,1.0,2,2014,6.0,16.226093769182203
7,11,9.0,3,2014,99.0,17.27685162322238
7,9,1.0,3,2014,9.0,15.670799911701955
7,40,30.0,3,2014,1200.0,17.63411585060224
7,12,7.0,3,2014,84.0,16.421241115267822
7,27,9.0,3,2014,243.0,16.85031522213384
7,12,3.0,3,2014,36.0,15.214473408829685
7,13,7.0,3,2014,91.0,16.348559333418677
8,24,11.0,3,2014,264.0,16.637924842687415
8,3,27.0,3,2014,81.0,16.960361732007435
8,23,5.0,3,2014,115.0,15.597227137439052
8,10,6.0,3,2014,60.0,14.779359842552408
9,1,3.0,3,2014,3.0,13.254048634468786
9,5,5.0,3,2014,25.0,13.305928011257754
9,2,14.0,3,2014,28.0,17.536710315097253
9,2,2.0,3,2014,4.0,15.288707971456896
9,3,2.0,3,2014,6.0,19.090218625272332
9,4,5.0,3,2014,20.0,15.58174041387289
10,8,9.0,4,2014,72.0,15.6533534504892
10,6,4.0,4,2014,24.0,14.35767483598827
10,8,11.0,4,2014,88.0,18.07318717971264
10,20,1.0,4,2014,20.0,15.75433390629069
11,1,202.0,4,2014,202.0,16.22967841034471
11,1,2.0,4,2014,2.0,13.695419974466052
11,2,2.0,4,2014,4.0,15.4735983809232
12,9,9.0,4,2014,81.0,17.335233614717133
1,1,0.0,1,2015,0.0,14.91432421302348
1,1,2.0,1,2015,2.0,13.881039987989432
2,10,3.0,1,2015,30.0,15.289051161199154
3,4,2.0,1,2015,8.0,14.93084204530617
3,3,2.0,1,2015,6.0,15.549096032530596
3,32,11.0,1,2015,352.0,17.336638068627327
4,45,7.0,2,2015,315.0,17.455964879001822
4,5,2.0,2,2015,10.0,16.01344248506965
4,4,2.0,2,2015,8.0,16.164711545496683
4,10,2.0,2,2015,20.0,18.38346728655268
4,16,2.0,2,2015,32.0,16.3567292921676
4,41,7.0,2,2015,287.0,15.390208486647076
5,29,15.0,2,2015,435.0,16.687369959706327
5,59,6.0,2,2015,354.0,16.932526828097416
5,6,2.0,2,2015,12.0,15.97340092699577
5,12,3.0,2,2015,36.0,15.767273711862265
5,8,2.0,2,2015,16.0,15.753392985197214
5,63,48.0,2,2015,3024.0,18.35976879596172
5,113,49.0,2,2015,5537.0,19.29641730339706
6,1,3.0,2,2015,3.0,15.1744999713782
6,28,42.0,2,2015,1176.0,16.67463840653423
6,29,39.0,2,2015,1131.0,16.479443461828613
7,4,13.0,3,2015,52.0,15.302924491641985
7,7,33.0,3,2015,231.0,16.339807853581565
7,15,43.0,3,2015,645.0,17.10486648166172
7,44,48.0,3,2015,2112.0,16.343943304490423
7,4,0.0,3,2015,0.0,16.417954810329462
7,2,0.0,3,2015,0.0,14.199568955322023
7,14,7.0,3,2015,98.0,15.082631991412718
7,19,5.0,3,2015,95.0,15.95995519253901
8,3,2.0,3,2015,6.0,18.049709407862792
8,9,4.0,3,2015,36.0,15.951745791633908
8,1,21.0,3,2015,21.0,13.72481206098526
8,76,73.0,3,2015,5548.0,17.926131892221804
8,34,9.0,3,2015,306.0,16.648315472742254
9,2,51.0,3,2015,102.0,19.49897743134564
10,36,22.0,4,2015,792.0,19.36660877118157
10,6,0.0,4,2015,0.0,15.773776414204209
10,9,32.0,4,2015,288.0,17.57410958165613
10,1,0.0,4,2015,0.0,15.252892028967151
11,22,9.0,4,2015,198.0,18.038896440485605
12,5,0.0,4,2015,0.0,14.866878128146343
12,21,2.0,4,2015,42.0,17.328251610421102
1,12,5.0,1,2016,60.0,16.049251631249536
1,16,9.0,1,2016,144.0,17.133282019560728
1,52,17.0,1,2016,884.0,17.851462153364103
1,39,8.0,1,2016,312.0,17.546787646306008
2,3,11.0,1,2016,33.0,16.81187068337803
2,10,13.0,1,2016,130.0,16.27973962834711
2,38,27.0,1,2016,1026.0,16.494034687209297
2,51,26.0,1,2016,1326.0,17.133926759814017
2,42,10.0,1,2016,420.0,17.87186401197233
2,1,3.0,1,2016,3.0,16.26398983352599
2,14,17.0,1,2016,238.0,17.441282035490353
2,34,22.0,1,2016,748.0,16.9948412061666
3,1,1.0,1,2016,1.0,16.799332990583586
3,19,1.0,1,2016,19.0,18.203992877044083
3,30,1.0,1,2016,30.0,17.77243389367215
3,37,31.0,1,2016,1147.0,19.18525279000966
3,17,2.0,1,2016,34.0,18.31003368601056
3,1,1.0,1,2016,1.0,14.294352445731976
3,21,22.0,1,2016,462.0,17.89947474570103
3,23,1.0,1,2016,23.0,17.733498247046033
3,29,20.0,1,2016,580.0,16.805447317925676
4,27,13.0,2,2016,351.0,18.51018389756979
5,12,5.0,2,2016,60.0,14.85207712344622
5,5,1.0,2,2016,5.0,14.435001354389277
6,46,33.0,2,2016,1518.0,18.505598590034644
6,18,7.0,2,2016,126.0,20.101715872714763
7,8,2.0,3,2016,16.0,15.497039959673522
8,1,0.0,3,2016,0.0,14.952159724713978
8,9,1.0,3,2016,9.0,16.515507939306588
8,26,20.0,3,2016,520.0,21.24775905170606
8,20,7.0,3,2016,140.0,15.549544514935407
9,1,1.0,3,2016,1.0,15.824569186604029
9,26,11.0,3,2016,286.0,18.19695151853956
9,8,4.0,3,2016,32.0,15.690690718434324
10,1,3.0,4,2016,3.0,15.495871564207052
10,18,16.0,4,2016,288.0,19.947660363603312
10,20,11.0,4,2016,220.0,18.557685848173666
10,50,20.0,4,2016,1000.0,19.98700485443064
10,26,26.0,4,2016,676.0,19.57864440011411
10,13,10.0,4,2016,130.0,15.619391438487725
10,10,1.0,4,2016,10.0,16.1737519435121
10,19,12.0,4,2016,228.0,16.83699722412312
11,10,3.0,4,2016,30.0,16.175060654651286
11,10,8.0,4,2016,80.0,17.226407219166873
12,4,1.0,4,2016,4.0,17.17181133152043
12,1,11.0,4,2016,11.0,15.808209803721647
1,7,0.0,1,2017,0.0,16.656892883671787
1,4,1.0,1,2017,4.0,16.58949240560408
1,2,3.0,1,2017,6.0,16.50087226610278
1,23,1.0,1,2017,23.0,17.23417811914136
2,27,2.0,1,2017,54.0,16.23894527847849
2,11,3.0,1,2017,33.0,18.800034986167564
2,2,0.0,1,2017,0.0,14.931862609123172
2,34,9.0,1,2017,306.0,18.89284687574061
2,1,2.0,1,2017,2.0,15.023130103838042
2,8,9.0,1,2017,72.0,16.420636921924466
2,20,3.0,1,2017,60.0,16.447186540916064
3,22,5.0,1,2017,110.0,18.07841496275509
3,1,1.0,1,2017,1.0,14.734116938653008
3,7,17.0,1,2017,119.0,16.26754093288686
4,44,22.0,2,2017,968.0,20.66927454102373
4,15,23.0,2,2017,345.0,17.55041904903234
4,11,22.0,2,2017,242.0,15.929866418964131
4,2,20.0,2,2017,40.0,15.107526337998864
5,1,3.0,2,2017,3.0,12.512033280068774
5,9,22.0,2,2017,198.0,16.20006904995501
5,9,0.0,2,2017,0.0,16.676852960220636
5,21,4.0,2,2017,84.0,18.3321198139344
6,2,1.0,2,2017,2.0,14.432431868283732
6,55,13.0,2,2017,715.0,18.494383415975943
6,32,23.0,2,2017,736.0,17.375959526535766
6,27,5.0,2,2017,135.0,18.03205764940424
6,14,1.0,2,2017,14.0,17.34384699799672
6,10,4.0,2,2017,40.0,14.856383416976607
7,28,1.0,3,2017,28.0,17.17749609568715
7,11,37.0,3,2017,407.0,15.585442544860154
7,16,4.0,3,2017,64.0,15.45096437290797
8,19,5.0,3,2017,95.0,16.64073168860932
8,4,5.0,3,2017,20.0,15.552622362312064
8,3,15.0,3,2017,45.0,15.433828087648202
8,4,3.0,3,2017,12.0,14.977263888625684
8,2,1.0,3,2017,2.0,15.734523865471932
8,7,2.0,3,2017,14.0,16.503487775987473
8,12,1.0,3,2017,12.0,16.573212975054517
8,53,23.0,3,2017,1219.0,22.362564383035306
8,5,41.0,3,2017,205.0,15.08789037459518
8,9,4.0,3,2017,36.0,15.705647759364528
9,3,2.0,3,2017,6.0,18.72982192164465
9,32,2.0,3,2017,64.0,17.092804670364828
9,67,44.0,3,2017,2948.0,22.07663983221085
9,159,13.0,3,2017,2067.0,18.791001604350985
9,78,59.0,3,2017,4602.0,24.34898853944848
9,3,6.0,3,2017,18.0,23.824521641264443
9,6,30.0,3,2017,180.0,11.92364249091588
10,2,78.0,4,2017,156.0,15.31441481040637
10,11,4.0,4,2017,44.0,16.168402354124765
10,9,23.0,4,2017,207.0,20.33944297248748
10,20,13.0,4,2017,260.0,15.874563132634393
10,47,7.0,4,2017,329.0,17.42168975846389
11,2,5.0,4,2017,10.0,15.697067387778706
11,8,96.0,4,2017,768.0,17.25037500916888
11,8,4.0,4,2017,32.0,16.646437085129122
11,6,4.0,4,2017,24.0,16.166655444785018
12,1,2.0,4,2017,2.0,16.1980412726884
12,1,2.0,4,2017,2.0,16.48485122132079
1,4,58.0,1,2018,232.0,19.60393969602193
1,13,3.0,1,2018,39.0,15.916261156656049
1,6,3.0,1,2018,18.0,16.178610947269526
1,10,1.0,1,2018,10.0,15.464775107634884
3,5,5.0,1,2018,25.0,17.292642723476447
4,22,5.0,2,2018,110.0,17.346219981806644
4,21,6.0,2,2018,126.0,17.42908374036565
4,22,11.0,2,2018,242.0,18.14102419413468
4,35,28.0,2,2018,980.0,17.03450307122412
4,4,1.0,2,2018,4.0,17.662795755198502
5,31,18.0,2,2018,558.0,16.594525641838192
5,2,0.0,2,2018,0.0,13.527761683281271
5,2,3.0,2,2018,6.0,16.703935155261952
5,1,106.0,2,2018,106.0,18.888005967595088
5,1,6.0,2,2018,6.0,15.510916080352663
6,6,1.0,2,2018,6.0,17.2865178323273
6,1,0.0,2,2018,0.0,15.181695862993475
6,1,6.0,2,2018,6.0,16.749362322999914
6,3,1.0,2,2018,3.0,14.732987517991534
6,6,1.0,2,2018,6.0,17.493297726765675
6,5,9.0,2,2018,45.0,15.607139241973648
6,2,4.0,2,2018,8.0,15.921716967288615
6,31,5.0,2,2018,155.0,15.834567812382511
7,2,1.0,3,2018,2.0,16.737097030033638
7,3,24.0,3,2018,72.0,17.33430721706697
7,7,6.0,3,2018,42.0,14.547846004035698
7,5,1.0,3,2018,5.0,17.454492669212588
7,5,1.0,3,2018,5.0,14.923210561314756
8,3,2.0,3,2018,6.0,17.45311269019468
8,2,58.0,3,2018,116.0,19.721747171610463
8,6,4.0,3,2018,24.0,16.186597056362263
8,1,23.0,3,2018,23.0,13.04851266138818
8,2,0.0,3,2018,0.0,16.69489161375873
8,31,26.0,3,2018,806.0,16.767428174384474
8,11,14.0,3,2018,154.0,14.776418538541764
8,7,24.0,3,2018,168.0,14.464236263221997
8,1,1.0,3,2018,1.0,13.153013312299407
9,31,27.0,3,2018,837.0,17.18370693750666
9,1,2.0,3,2018,2.0,0.0
9,4,0.0,3,2018,0.0,15.106435522776575
9,52,22.0,3,2018,1144.0,20.76011158440769
9,19,30.0,3,2018,570.0,18.754837229433345
9,3,7.0,3,2018,21.0,16.902188538579793
9,3,1.0,3,2018,3.0,15.84260821147086
10,7,2.0,4,2018,14.0,17.257803821436138
10,1,1.0,4,2018,1.0,15.996986367468072
10,18,12.0,4,2018,216.0,21.65490275420005
10,69,14.0,4,2018,966.0,19.10017092741785
10,32,13.0,4,2018,416.0,17.459264636908618
10,14,28.0,4,2018,392.0,17.852369270392185
10,8,7.0,4,2018,56.0,15.348503857810066
10,4,2.0,4,2018,8.0,19.663092371931796
10,9,40.0,4,2018,360.0,14.31954334053592
11,5,3.0,4,2018,15.0,16.76615689001211
11,3,17.0,4,2018,51.0,21.540374708171697
11,11,5.0,4,2018,55.0,18.25148332620919
11,1,2.0,4,2018,2.0,15.394766935699217
12,2,1.0,4,2018,2.0,15.137991532306447
12,36,7.0,4,2018,252.0,17.61381195142785
1,21,2.0,1,2019,42.0,16.90699856659355
1,3,0.0,1,2019,0.0,19.248623060526672
2,1,2.0,1,2019,2.0,16.236444977797134
2,11,1.0,1,2019,11.0,15.838831791051112
2,36,53.0,1,2019,1908.0,17.838567761411312
2,14,11.0,1,2019,154.0,15.105936981011611
3,8,14.0,1,2019,112.0,16.553715795822633
